source,target,weight
nmhh-ysn-b-2,nmxlgl-kfq2f-z-2,1
cqcq-st-b-1,cqcq-st-g-1,1
xjtlf-lcl-z-1,xjwl-tfds-b-1,1
xjcj-ltdl-z-2,xjwl-tjl-b-2,1
haxc-byl-z-2,haxc-xdl-z-1,1
zjjx-csl-z-2,zjjx-hxl-z-1,1
hasm-xdl-z-1,hasm-xsl-z-2,1
snbj-ltxdl-z-2,snxa-dwl-c-2,1
bjbj-fz-c-2,bjbj-yz-g-2,1
qhhu-ltdl-z-1,qhhu-wtjf-z-2,1
sdqd-lydl-b-1,sdwh-532-g-1,1
hlsh-hwl-b-2,hlyc-xl-z-2,1
lnsy-hx-c-2,shsh-sb-c-2,1
zjnb-kt-b-1,zjnb-ltxdl-g-1,1
hncs-yyl-b-2,hnyy-nhjf-z-2,1
nmbt-ard6f-z-2,nmhh-ysn-b-2,1
sxty-esn-b-2,sxyq-ysn-z-1,1
xjht-ltj-z-2,xjht-zxjf-z-1,1
hlhr-ysn-b-2,hljx-zqj-z-2,1
gslz-yt-b-1,gslz-yt-g-1,1
sdlc-842-z-1,sdqd-sdl-b-2,1
hesj-esn-b-2,sxty-esn-b-2,1
snhz-yzdl-z-1,snxa-xgx-c-1,1
shsh-chj-c-1,snxa-xgx-c-1,1
sxty-esn-g-2,sxty-ysn-b-1,1
fjnp-hjs-z-2,fjxm-rjy-b-2,1
sccd-ymk-c-2,snxa-dwl-c-2,1
lnsy-hx-c-2,lnsy-sf-vrr-1,1
bjbj-ch-vrr-3,bjbj-fz-c-2,1
sdqd-lydl-b-1,sdwh-532-z-1,1
nmhh-esn-b-1,nmwh-zxj3f-z-1,1
haly-xg-z-1,haly-xgl-b-1,1
sdta-esn-z-1,sdta-qnl-z-2,1
hapy-xdl-z-1,hazz-zyl-b-1,1
xjaks-ltdl-z-1,xjaks-ltdl-z-2,1
sccd-ymk-c-2,sczy-djl-z-2,1
hbwh-xgl-c-2,hbxg-ltdl-z-2,1
hajz-xz-z-1,hazz-zyl-b-1,1
gxhc-sd-z-1,gxhc-yz-z-2,1
zjjx-csl-z-2,zjnb-kt-b-1,1
shsh-chj-c-1,shsh-sb-vrr-2,1
hncs-yyl-b-2,hnsy-dxj-z-2,1
sccd-ymk-c-2,scga-ltxdl-z-2,1
jxnc-hjz-b-1,shsh-chj-c-1,1
jscz-wfq-z-1,jscz-xbq-z-2,1
jsnj-jn-b-1,zjhz-hb-b-1,1
gdzj-xskb-z-2,gdzj-xskc-z-1,1
gdgz-xm-c-1,gdzs-xyt-z-2,1
sdjn-ssn-b-2,sdwh-532-z-1,1
jxja-zsdl-z-2,jxnc-ltgc-b-2,1
zjnb-ltxdl-b-2,zjqz-jhsl-z-1,1
jsha-szl-z-2,jsnj-hx-b-2,1
yndh-msgh-z-1,yndh-msgh-z-2,1
sccd-ymk-c-2,shsh-sb-c-2,1
gsqy-ltds-z-1,gsqy-ltds-z-2,1
haly-ln-b-2,haxx-ltny-z-2,1
zjnb-kt-b-1,zjqz-cgj-z-2,1
gdsw-jads-z-2,gdsw-zyl-z-1,1
gxnn-dmgx-b-2,sccd-ymk-c-2,1
hlsh-hsl-b-1,lnsy-sf-c-1,1
shsh-chj-vrr-1,shsh-sb-c-2,1
gdhz-hna-z-1,gdhz-hna-z-2,1
qhgem-zslywt-z-2,qhxn-fhc-b-2,1
fjfz-jyz-b-1,fjfz-jyz-g-1,1
gzgy-jy-b-1,gzlps-lpsjf-z-1,1
shsh-chj-c-1,shsh-jq-g-2,1
ynpe-zhl-z-2,ynyx-by-b-2,1
gsby-ctc-z-2,gslz-esn-b-2,1
hldx-lm-z-1,hlhr-ysn-b-1,1
gslz-esn-b-2,gslz-yt-g-2,1
snxa-dwl-c-2,snxa-xgx-c-1,1
sxty-esn-b-2,sxyc-ysn-z-1,1
zjhuz-thl-z-2,zjhz-bj-b-2,1
hncs-gt-b-1,hnzjj-ybl-z-1,1
sccd-ht-c-1,sccd-ht-vrr-1,1
snsl-lt3f-z-1,snsl-lt3f-z-2,1
jsnj-hx-b-2,jsnj-jn4f-g-1,1
hbwh-gs-vrr-1,hbwh-xgl-c-2,1
fjnd-lyc-z-1,nmtl-zxj5f-z-1,1
snwn-ltdl-z-1,snxa-xgx-c-1,1
scdy-lt-z-1,scdy-yz-z-2,1
lnsy-hx-c-2,lnsy-sf-g-1,1
hlhr-ysn-b-1,hlyc-ll-z-1,1
hets-xz-b-1,tjtj-jyd-b-1,1
nmxlgl-kfq2f-z-2,nmxlgl-zxj2f-z-1,1
fjfz-jyz-b-1,fjzz-rc-z-1,1
jsnj-hx-b-2,jsxz-hhxl-z-2,1
sxll-zxjxdl-z-1,sxty-ysn-b-1,1
haly-xgl-b-1,snxa-xgx-c-1,1
lnly-sg-z-2,lnsy-hx-c-2,1
gdgz-kxc-c-2,gdhy-gx-z-2,1
gxnn-dmgx-b-2,gxqz-yfx-z-2,1
gslz-yt-b-1,gsqy-ltds-z-1,1
gdgz-xm-c-1,jxnc-hjz-b-1,1
ahbz-zql-z-1,ahhf-zwq-b-1,1
gslz-yt-b-1,xjwl-tfds-b-1,1
jljl-hnj-b-1,nmtl-ylt5f-b-2,1
fjqz-yd-z-1,fjqz-yd-z-2,1
hlyc-ll-z-1,hlyc-xl-z-2,1
cqcq-st-b-1,cqcq-zms-b-2,1
xzls-ltdl-g-2,xzls-lw-b-1,1
hazk-qyl-z-2,hazz-ecl-b-2,1
hbhs-ltdl-z-2,hbwh-xgl-c-2,1
yncx-wtzx-z-1,ynkm-nt-b-1,1
ynbn-ltzhl-z-2,ynyx-by-b-2,1
xzls-ltdl-b-2,xzls-ltdl-g-2,1
zjjh-cc-z-2,zjnb-kt-b-1,1
scab-ltxdl-z-1,scab-ltxdl-z-2,1
bjbj-fz-c-2,xjwl-tjl-b-2,1
zjhz-bj-b-2,zjjx-csl-z-2,1
sdjn-ssn-b-2,sdta-qnl-z-2,1
lnsy-sf-c-1,lnsy-sf-vrr-1,1
bjbj-fz-c-2,sccd-ymk-c-2,1
hesj-esn-b-2,hesj-ysn-b-1,1
gxnn-dmgx-b-2,hncs-yyl-b-2,1
xjbl-yzdl-z-1,xjwl-tfds-b-1,1
gsjq-xbbg-z-2,gsjq-zxjf-z-1,1
jsyz-ly-z-1,jsyz-yzj-z-2,1
gslz-esn-b-2,gslz-yt-g-1,1
zjjh-ywj-z-1,zjnb-ltxdl-b-2,1
hbxn-ltdl-z-1,hbxn-ltdl-z-2,1
jljl-hnj-b-1,jlsp-35-z-2,1
zjhz-bj2-g-1,zjhz-hb-b-1,1
hesj-ysn-b-1,hets-xz-b-1,1
hncs-yyl-b-2,hnzjj-cjx-z-2,1
snxa-xgx-c-1,snxa-xgx-vrr-1,1
yndl-ltzhl-z-2,ynyx-by-b-2,1
sdjn-slc-b-1,sdjn-ssn-g-2,1
jlbs-sfj-z-2,jljl-hnj-b-1,1
nmhh-ysn-b-2,sxty-esn-b-2,1
qhgl-ywt-z-2,qhxn-fhc-b-2,1
snxa-xgx-c-1,snxy-xx-z-1,1
sxty-ysn-b-1,sxyq-esn-z-2,1
hazz-ecl-b-2,hesj-esn-b-2,1
qhhb-ywt-z-2,qhxn-fhc-b-2,1
sdjn-ssn-b-2,sdjn-ssn-g-2,1
hbwh-gs-c-1,lnsy-sf-c-1,1
fjnd-xdl-z-2,fjxm-rjy-b-2,1
hets-xxg-b-2,hets-xxg-z-2,1
hexa-ax-z-2,hexa-rc-z-1,1
jsnj-hx-b-2,jssz-gx-g-1,1
gspl-gcl-z-1,gspl-gcl-z-2,1
hets-xz-b-1,hets-xz-z-1,1
ynyx-by-b-2,ynyx-byjf-z-2,1
tjtj-jyd-b-1,tjtj-jyd-g-1,1
jsha-xml-z-1,jsnj-jn-b-1,1
xjklmy-ltdl-z-2,xjklmy-nxl-z-1,1
qhxn-hhl-b-1,qhys-ltdl-z-1,1
gdgz-xm-c-1,gdgz-xm-vrr-1,1
sxsz-ysn-z-1,sxty-ysn-b-1,1
jsnj-hx-b-2,jsnj-jn4f-g-2,1
snxa-dwl-g-2,snxa-xgx-c-1,1
gzas-lql-z-1,gzas-nhl-z-2,1
haly-ln-b-2,haly-ln-z-2,1
jstz-td-z-2,jstz-xq-z-1,1
